key_resp.keys,key_resp.rt,sleep_kb.keys,sleep_kb.rt,stress_slide.response,stress_slide.rt,inst_1_1_kb.keys,inst_1_1_kb.rt,inst_1_1_1_kb.keys,inst_1_1_1_kb.rt,inst_1_2_kb.keys,inst_1_2_kb.rt,inst_1_3_kb.keys,inst_1_3_kb.rt,target_kb.keys,targetOnset,target_kb.rt,PRATICA.thisRepN,PRATICA.thisTrialN,PRATICA.thisN,PRATICA.thisIndex,PRATICA.ran,target_col,cue_col,participant,condition,session,date,expName,psychopyVersion,OS,frameRate,inst2_kb.keys,inst2_kb.rt,start_run,TRIAL.thisRepN,TRIAL.thisTrialN,TRIAL.thisN,TRIAL.thisIndex,TRIAL.ran,LW_P,RUN,B
,,,,,,,,,,,,,,space,0.0667,0.3308,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,241,241,241,1,0.8,3,7
,,,,,,,,,,,,,,space,0.0666,0.4886,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,242,242,242,1,0.8,3,7
,,,,,,,,,,,,,,,0.0505,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,243,243,243,1,0.8,3,7
,,,,,,,,,,,,,,,0.0665,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,244,244,244,1,0.8,3,7
,,,,,,,,,,,,,,,0.0503,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,245,245,245,1,0.8,3,7
,,,,,,,,,,,,,,,0.0666,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,246,246,246,1,0.8,3,7
,,,,,,,,,,,,,,space,0.0667,0.4435,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,247,247,247,1,0.8,3,7
,,,,,,,,,,,,,,,0.0552,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,248,248,248,1,0.8,3,7
,,,,,,,,,,,,,,,0.0663,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,249,249,249,1,0.8,3,7
,,,,,,,,,,,,,,,0.0666,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,250,250,250,1,0.8,3,7
,,,,,,,,,,,,,,space,0.0666,0.3518,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,251,251,251,1,0.8,3,7
,,,,,,,,,,,,,,space,0.0665,0.5547,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,252,252,252,1,0.8,3,7
,,,,,,,,,,,,,,,0.0501,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,253,253,253,1,0.8,3,7
,,,,,,,,,,,,,,,0.0665,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,254,254,254,1,0.8,3,7
,,,,,,,,,,,,,,,0.0666,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,255,255,255,1,0.8,3,7
,,,,,,,,,,,,,,,0.0664,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,256,256,256,1,0.8,3,7
,,,,,,,,,,,,,,space,0.0665,0.4899,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,257,257,257,1,0.8,3,7
,,,,,,,,,,,,,,,0.0666,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,258,258,258,1,0.8,3,7
,,,,,,,,,,,,,,,0.0665,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,259,259,259,1,0.8,3,7
,,,,,,,,,,,,,,space,0.0665,0.437,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,260,260,260,1,0.8,3,7
,,,,,,,,,,,,,,,0.0666,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,261,261,261,1,0.8,3,7
,,,,,,,,,,,,,,,0.0663,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,262,262,262,1,0.8,3,7
,,,,,,,,,,,,,,,0.0664,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,263,263,263,1,0.8,3,7
,,,,,,,,,,,,,,space,0.0655,0.4278,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,264,264,264,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0664,0.4504,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,265,265,265,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0666,0.4534,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,266,266,266,1,0.2,3,8
,,,,,,,,,,,,,,,0.0664,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,267,267,267,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0571,0.3898,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,268,268,268,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0548,0.4656,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,269,269,269,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0654,0.4177,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,270,270,270,1,0.2,3,8
,,,,,,,,,,,,,,,0.0662,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,271,271,271,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0664,0.4132,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,272,272,272,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0501,0.4372,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,273,273,273,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0666,0.469,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,274,274,274,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0666,0.4032,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,275,275,275,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0664,0.4872,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,276,276,276,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0666,0.4247,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,277,277,277,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0665,0.4365,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,278,278,278,1,0.2,3,8
,,,,,,,,,,,,,,,0.05,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,279,279,279,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0675,0.4956,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,280,280,280,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0665,0.4836,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,281,281,281,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0667,0.4179,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,282,282,282,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0669,0.4502,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,283,283,283,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0663,0.442,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,284,284,284,1,0.2,3,8
,,,,,,,,,,,,,,,0.0665,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,285,285,285,1,0.2,3,8
,,,,,,,,,,,,,,,0.0666,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,286,286,286,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0671,0.4344,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,287,287,287,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0665,0.4564,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,288,288,288,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0664,0.4356,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,289,289,289,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0667,0.4873,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,290,290,290,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0668,0.4857,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,291,291,291,1,0.2,3,8
,,,,,,,,,,,,,,,0.0568,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,292,292,292,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0667,0.3646,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,293,293,293,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0665,0.5169,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,294,294,294,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0654,0.4722,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,295,295,295,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0502,0.4669,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,296,296,296,1,0.2,3,8
,,,,,,,,,,,,,,,0.066,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,297,297,297,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0503,0.4175,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,298,298,298,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0662,0.4344,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,299,299,299,1,0.2,3,8
,,,,,,,,,,,,,,,0.0503,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,300,300,300,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0652,0.4368,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,301,301,301,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0664,0.4506,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,302,302,302,1,0.2,3,8
,,,,,,,,,,,,,,space,0.0659,0.4057,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,303,303,303,1,0.2,3,8
,,,,,,,,,,,,,,,0.0502,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,304,304,304,1,0.5,3,9
,,,,,,,,,,,,,,,0.0663,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,305,305,305,1,0.5,3,9
,,,,,,,,,,,,,,,0.0501,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,306,306,306,1,0.5,3,9
,,,,,,,,,,,,,,space,0.0655,0.3839,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,307,307,307,1,0.5,3,9
,,,,,,,,,,,,,,space,0.0663,0.4177,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,308,308,308,1,0.5,3,9
,,,,,,,,,,,,,,,0.0663,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,309,309,309,1,0.5,3,9
,,,,,,,,,,,,,,space,0.0654,0.3493,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,310,310,310,1,0.5,3,9
,,,,,,,,,,,,,,space,0.0663,0.4509,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,311,311,311,1,0.5,3,9
,,,,,,,,,,,,,,,0.0666,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,312,312,312,1,0.5,3,9
,,,,,,,,,,,,,,,0.0635,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,313,313,313,1,0.5,3,9
,,,,,,,,,,,,,,space,0.0657,0.3228,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,314,314,314,1,0.5,3,9
,,,,,,,,,,,,,,,0.0665,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,315,315,315,1,0.5,3,9
,,,,,,,,,,,,,,,0.066,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,316,316,316,1,0.5,3,9
,,,,,,,,,,,,,,space,0.0657,0.4174,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,317,317,317,1,0.5,3,9
,,,,,,,,,,,,,,space,0.0661,0.4343,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,318,318,318,1,0.5,3,9
,,,,,,,,,,,,,,space,0.0662,0.4353,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,319,319,319,1,0.5,3,9
,,,,,,,,,,,,,,,0.0664,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,320,320,320,1,0.5,3,9
,,,,,,,,,,,,,,,0.0713,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,321,321,321,1,0.5,3,9
,,,,,,,,,,,,,,space,0.0651,0.3347,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,322,322,322,1,0.5,3,9
,,,,,,,,,,,,,,,0.0654,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,323,323,323,1,0.5,3,9
,,,,,,,,,,,,,,space,0.0665,0.3219,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,324,324,324,1,0.5,3,9
,,,,,,,,,,,,,,,0.0666,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,325,325,325,1,0.5,3,9
,,,,,,,,,,,,,,space,0.0665,0.4337,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,326,326,326,1,0.5,3,9
,,,,,,,,,,,,,,space,0.0662,0.4683,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,327,327,327,1,0.5,3,9
,,,,,,,,,,,,,,space,0.0659,0.4356,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,328,328,328,1,0.5,3,9
,,,,,,,,,,,,,,,0.0656,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,329,329,329,1,0.5,3,9
,,,,,,,,,,,,,,space,0.0659,0.4322,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,330,330,330,1,0.5,3,9
,,,,,,,,,,,,,,space,0.0661,0.4503,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,331,331,331,1,0.5,3,9
,,,,,,,,,,,,,,,0.0656,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,332,332,332,1,0.5,3,9
,,,,,,,,,,,,,,space,0.0661,0.4234,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,333,333,333,1,0.5,3,9
,,,,,,,,,,,,,,space,0.0501,0.4058,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,334,334,334,1,0.5,3,9
,,,,,,,,,,,,,,,0.0654,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,335,335,335,1,0.5,3,9
,,,,,,,,,,,,,,,0.0664,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,336,336,336,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0671,0.4002,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,337,337,337,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0717,0.5301,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,338,338,338,1,0.2,4,10
,,,,,,,,,,,,,,,0.0662,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,339,339,339,1,0.2,4,10
,,,,,,,,,,,,,,,0.0505,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,340,340,340,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0658,0.4182,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,341,341,341,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0656,0.4749,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,342,342,342,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0719,0.432,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,343,343,343,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0663,0.4259,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,344,344,344,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0655,0.3741,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,345,345,345,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0661,0.3879,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,346,346,346,1,0.2,4,10
,,,,,,,,,,,,,,,0.0654,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,347,347,347,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0504,0.4309,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,348,348,348,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0658,0.4013,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,349,349,349,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0666,0.3507,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,350,350,350,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0664,0.3232,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,351,351,351,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0674,0.385,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,352,352,352,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0664,0.3529,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,353,353,353,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0662,0.4182,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,354,354,354,1,0.2,4,10
,,,,,,,,,,,,,,,0.0664,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,355,355,355,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0655,0.4499,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,356,356,356,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0668,0.45,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,357,357,357,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0659,0.4346,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,358,358,358,1,0.2,4,10
,,,,,,,,,,,,,,,0.066,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,359,359,359,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0661,0.4161,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,360,360,360,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0661,0.501,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,361,361,361,1,0.2,4,10
,,,,,,,,,,,,,,space,0.066,0.4521,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,362,362,362,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0661,0.3677,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,363,363,363,1,0.2,4,10
,,,,,,,,,,,,,,,0.0665,,,,,,,go.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,364,364,364,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0663,0.355,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,365,365,365,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0706,0.4631,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,366,366,366,1,0.2,4,10
,,,,,,,,,,,,,,space,0.0501,0.3746,,,,,,nogo.png,,GNG102,sd,1,2023-12-08_10h47.56.202,Cued_GNG,2022.2.5,Win32,68.55889209,,,0,0,367,367,367,1,0.2,4,10
